Station,Date,Salinity,Temperature,Chlorophyll_a,Turbidity,Density,Pressure
MI,2023-04-25,33.81,6.561,1.35,0.35,26.547,1.02
MI,2023-04-25,33.82,6.561,0.68,0.44,26.556,1.1
MI,2023-04-25,33.81,6.561,0.8,0.37,26.548,1.2
MI,2023-04-25,33.81,6.561,0.69,0.33,26.548,1.36
MI,2023-04-25,33.81,6.559,0.74,0.36,26.55,1.43
MI,2023-04-25,33.81,6.559,0.79,0.33,26.551,1.56
MI,2023-04-25,33.84,6.56,0.79,0.31,26.568,1.72
MI,2023-04-25,33.82,6.559,0.8,0.32,26.561,1.77
MI,2023-04-25,33.82,6.56,0.84,0.35,26.56,1.87
MI,2023-04-25,33.81,6.56,0.92,0.29,26.552,1.97
MI,2023-04-25,33.84,6.557,0.81,0.41,26.573,2.09
MI,2023-04-25,33.84,6.555,0.93,0.34,26.575,2.17
MI,2023-04-25,33.82,6.555,1,0.32,26.558,2.32
MI,2023-04-25,33.82,6.555,0.79,0.32,26.558,2.37
MI,2023-04-25,33.84,6.555,0.89,0.35,26.576,2.48
MI,2023-04-25,33.83,6.555,0.91,0.34,26.568,2.62
MI,2023-04-25,33.83,6.555,0.91,0.38,26.568,2.7
MI,2023-04-25,33.82,6.555,0.96,0.33,26.56,2.79
MI,2023-04-25,33.83,6.552,1.04,0.33,26.572,2.85
MI,2023-04-25,33.83,6.552,1.06,0.36,26.572,3
MI,2023-04-25,33.84,6.553,1.16,0.32,26.58,3.08
MI,2023-04-25,33.82,6.552,1.06,0.32,26.564,3.2
MI,2023-04-25,33.83,6.55,1.18,0.37,26.576,3.36
MI,2023-04-25,33.85,6.546,1.12,0.32,26.589,3.48
MI,2023-04-25,33.85,6.544,1.3,0.34,26.591,3.58
MI,2023-04-25,33.82,6.54,1.18,0.36,26.569,3.84
MI,2023-04-25,33.89,6.538,1.24,0.35,26.624,3.92
MI,2023-04-25,33.89,6.536,1.27,0.33,26.627,4.15
MI,2023-04-25,33.9,6.535,1.92,0.36,26.637,4.3
MI,2023-04-25,33.89,6.534,1.61,0.34,26.63,4.48
MI,2023-04-25,33.9,6.533,1.4,0.32,26.641,4.79
MI,2023-04-25,33.88,6.532,1.48,0.34,26.625,4.83
MI,2023-04-25,33.88,6.532,1.5,0.37,26.625,5
MI,2023-04-25,33.92,6.533,1.52,0.31,26.651,5.13
MI,2023-04-25,33.9,6.533,1.56,0.32,26.643,5.33
MI,2023-04-25,33.89,6.533,1.69,0.33,26.635,5.5
MI,2023-04-25,33.9,6.533,1.78,0.37,26.645,5.63
MI,2023-04-25,33.92,6.532,1.6,0.32,26.655,5.85
MI,2023-04-25,33.92,6.532,1.73,0.48,26.656,6.1
MI,2023-04-25,33.92,6.532,2.42,0.37,26.656,6.16
MI,2023-04-25,33.92,6.533,1.68,0.34,26.657,6.41
MI,2023-04-25,33.92,6.533,1.75,0.38,26.657,6.53
MI,2023-04-25,33.91,6.534,1.74,0.36,26.657,6.63
MI,2023-04-25,33.92,6.532,1.78,0.35,26.659,6.81
MI,2023-04-25,33.93,6.533,1.72,0.44,26.668,7.1
MI,2023-04-25,33.9,6.534,1.85,0.41,26.65,7.19
MI,2023-04-25,33.91,6.535,1.87,0.35,26.658,7.3
MI,2023-04-25,33.92,6.534,1.93,0.39,26.669,7.56
MI,2023-04-25,33.91,6.535,1.8,0.39,26.66,7.6
MI,2023-04-25,33.92,6.535,1.86,0.38,26.669,7.8
MI,2023-04-25,33.91,6.535,1.92,0.33,26.661,7.91
MI,2023-04-25,33.93,6.535,1.78,0.34,26.679,8.01
MI,2023-04-25,33.91,6.535,1.79,0.37,26.662,8.16
MI,2023-04-25,33.93,6.535,1.9,0.34,26.68,8.28
MI,2023-04-25,33.93,6.536,1.88,0.32,26.68,8.35
MI,2023-04-25,33.96,6.536,2.01,0.36,26.698,8.55
MI,2023-04-25,33.93,6.536,1.7,0.32,26.681,8.65
MI,2023-04-25,33.93,6.536,2.16,0.39,26.681,8.8
MI,2023-04-25,33.96,6.534,1.85,0.36,26.701,8.9
MI,2023-04-25,33.97,6.534,1.97,0.33,26.711,9.05
MI,2023-04-25,33.92,6.533,1.83,0.36,26.677,9.17
MI,2023-04-25,33.96,6.531,1.92,0.32,26.705,9.26
MI,2023-04-25,33.96,6.53,1.84,0.36,26.707,9.49
MI,2023-04-25,33.96,6.529,1.9,0.47,26.708,9.53
MI,2023-04-25,33.97,6.523,2.49,0.36,26.715,9.69
MI,2023-04-25,33.96,6.526,2.08,0.34,26.712,9.77
MI,2023-04-25,33.94,6.525,2.09,0.36,26.696,9.87
MI,2023-04-25,33.96,6.524,1.83,0.49,26.706,9.99
MI,2023-04-25,33.94,6.524,1.9,0.34,26.698,10.14
MI,2023-04-25,33.95,6.525,1.86,0.37,26.706,10.18
MI,2023-04-25,33.96,6.523,1.97,0.41,26.709,10.33
MI,2023-04-25,33.94,6.522,2.34,0.36,26.692,10.44
MI,2023-04-25,33.95,6.522,1.89,0.42,26.701,10.48
MI,2023-04-25,33.97,6.521,1.82,0.35,26.721,10.69
MI,2023-04-25,33.97,6.521,1.78,0.33,26.721,10.73
MI,2023-04-25,33.96,6.521,1.79,0.3,26.713,10.86
MI,2023-04-25,33.95,6.522,1.72,0.32,26.703,10.93
MI,2023-04-25,33.96,6.523,4.44,0.43,26.711,11.01
MI,2023-04-25,33.97,6.523,1.71,0.32,26.72,11.02
MI,2023-04-25,33.93,6.523,7.49,0.31,26.694,11.06
MI,2023-04-25,33.96,6.523,1.72,0.34,26.712,11.09
MI,2023-04-25,33.94,6.523,1.76,0.33,26.703,11.11
MI,2023-04-25,33.93,6.525,3.9,0.32,26.693,11.23
MI,2023-04-25,33.94,6.526,4.07,0.4,26.701,11.23
MI,2023-04-25,33.93,6.526,1.88,0.39,26.692,11.23
MI,2023-04-25,33.93,6.524,2.09,0.36,26.693,11.05
MI,2023-04-25,33.95,6.522,1.78,0.88,26.704,11.02
MI,2023-04-25,33.95,6.522,1.79,0.34,26.703,10.82
MI,2023-04-25,33.96,6.523,2.4,0.38,26.71,10.79
MI,2023-04-25,33.96,6.522,1.75,0.45,26.711,10.66
MI,2023-04-25,33.95,6.521,1.97,0.37,26.703,10.58
MI,2023-04-25,33.96,6.522,1.75,0.6,26.71,10.56
MI,2023-04-25,33.96,6.522,1.82,0.52,26.71,10.49
MI,2023-04-25,33.95,6.521,1.88,0.41,26.702,10.51
MI,2023-04-25,33.97,6.522,1.89,0.43,26.719,10.47
MI,2023-04-25,33.94,6.522,1.73,0.43,26.693,10.48
MI,2023-04-25,33.93,6.523,1.85,0.4,26.692,10.52
MI,2023-04-25,33.94,6.522,2,0.36,26.693,10.48
MI,2023-04-25,33.92,6.522,1.78,0.51,26.684,10.48
MI,2023-04-25,33.95,6.522,1.83,0.4,26.701,10.52
MI,2023-04-25,33.92,6.522,1.88,0.39,26.683,10.39
MI,2023-04-25,33.96,6.522,1.77,0.37,26.71,10.43
MI,2023-04-25,33.95,6.522,1.81,0.4,26.701,10.44
MI,2023-04-25,33.95,6.522,2.13,0.36,26.701,10.43
MI,2023-04-25,33.95,6.522,1.83,0.44,26.701,10.33
MI,2023-04-25,33.95,6.521,1.77,0.34,26.701,10.28
MI,2023-04-25,33.94,6.522,1.84,0.38,26.691,10.08
MI,2023-04-25,33.96,6.521,2.02,0.34,26.709,9.96
MI,2023-04-25,33.95,6.522,1.95,0.35,26.698,9.78
MI,2023-04-25,33.95,6.523,1.96,0.34,26.697,9.68
MI,2023-04-25,33.94,6.525,1.92,0.48,26.694,9.49
MI,2023-04-25,33.95,6.525,1.75,0.37,26.703,9.49
MI,2023-04-25,33.94,6.526,2.2,0.38,26.693,9.36
MI,2023-04-25,33.94,6.528,1.77,0.35,26.69,9.08
MI,2023-04-25,33.94,6.529,1.88,0.48,26.688,8.91
MI,2023-04-25,33.94,6.528,1.83,0.31,26.689,8.85
MI,2023-04-25,33.94,6.528,2.02,0.36,26.688,8.61
MI,2023-04-25,33.94,6.529,2,0.43,26.687,8.51
MI,2023-04-25,33.94,6.531,2.03,0.38,26.684,8.36
MI,2023-04-25,33.94,6.533,1.88,0.37,26.681,8.17
MI,2023-04-25,33.96,6.534,2.02,0.35,26.698,8.12
MI,2023-04-25,33.94,6.533,1.95,0.55,26.681,7.94
MI,2023-04-25,33.94,6.533,1.88,0.33,26.68,7.78
MI,2023-04-25,33.94,6.534,1.9,0.47,26.679,7.77
MI,2023-04-25,33.93,6.533,1.88,0.36,26.67,7.63
MI,2023-04-25,33.94,6.534,1.87,0.33,26.678,7.53
MI,2023-04-25,33.94,6.534,1.81,0.4,26.678,7.47
MI,2023-04-25,33.95,6.533,2.03,0.37,26.686,7.22
MI,2023-04-25,33.91,6.534,7.49,0.38,26.659,7.31
MI,2023-04-25,33.95,6.533,2.23,0.41,26.686,7.14
MI,2023-04-25,33.92,6.534,1.9,0.36,26.667,6.99
MI,2023-04-25,33.94,6.535,1.8,0.4,26.674,6.88
MI,2023-04-25,33.94,6.535,1.82,0.45,26.674,6.76
MI,2023-04-25,33.91,6.534,1.78,0.36,26.657,6.72
MI,2023-04-25,33.94,6.535,1.81,0.32,26.673,6.58
MI,2023-04-25,33.91,6.535,1.85,0.45,26.655,6.41
MI,2023-04-25,33.94,6.535,1.82,0.35,26.672,6.43
MI,2023-04-25,33.91,6.535,1.83,0.4,26.654,6.28
MI,2023-04-25,33.94,6.535,1.77,0.34,26.671,6.14
MI,2023-04-25,33.95,6.535,1.87,0.32,26.68,6.06
MI,2023-04-25,33.94,6.535,1.74,0.33,26.67,5.88
MI,2023-04-25,33.93,6.536,2.15,0.44,26.669,5.78
MI,2023-04-25,33.92,6.533,1.72,0.64,26.653,5.66
MI,2023-04-25,33.91,6.532,2.06,0.36,26.645,5.47
MI,2023-04-25,33.93,6.531,1.95,0.35,26.663,5.44
MI,2023-04-25,33.89,6.533,2.08,0.32,26.634,5.16
MI,2023-04-25,33.93,6.532,1.7,0.36,26.66,5.03
MI,2023-04-25,33.93,6.532,1.78,0.36,26.66,4.96
MI,2023-04-25,33.91,6.531,1.62,0.36,26.643,4.76
MI,2023-04-25,33.91,6.531,1.85,0.32,26.642,4.58
MI,2023-04-25,33.92,6.532,1.51,0.33,26.649,4.49
MI,2023-04-25,33.92,6.532,1.45,0.35,26.649,4.35
MI,2023-04-25,33.92,6.533,1.42,0.32,26.647,4.16
MI,2023-04-25,33.89,6.533,1.47,0.37,26.629,4.07
MI,2023-04-25,33.86,6.533,1.47,0.36,26.602,3.9
MI,2023-04-25,33.85,6.533,1.44,0.33,26.593,3.82
MI,2023-04-25,33.84,6.533,1.56,0.36,26.583,3.61
MI,2023-04-25,33.85,6.534,1.32,0.54,26.59,3.33
MI,2023-04-25,33.84,6.534,1.39,0.33,26.581,3.27
MI,2023-04-25,33.86,6.535,1.81,0.33,26.596,2.98
MI,2023-04-25,33.86,6.542,1.27,0.36,26.598,2.76
MI,2023-04-25,33.83,6.55,1.09,0.33,26.571,2.37
MI,2023-04-25,33.85,6.554,2.37,0.41,26.585,2.2
MI,2023-04-25,33.84,6.556,1.04,0.37,26.573,2.03
MI,2023-04-25,33.84,6.558,0.99,0.48,26.571,1.81
MI,2023-04-25,33.83,6.559,4.06,0.4,26.56,1.62
MI,2023-04-25,33.84,6.56,0.99,0.34,26.567,1.47
MI,2023-04-25,33.84,6.562,1.05,0.34,26.573,1.25
MI,2023-04-25,33.84,6.562,0.89,3.09,26.572,1
MI,2023-04-25,33.84,6.564,0.83,0.34,26.57,0.84
MI,2023-04-25,33.84,6.559,0.86,0.32,26.565,0.63
MI,2023-04-25,33.82,6.565,0.87,0.32,26.55,0.46
MI,2023-04-25,33.79,6.566,0.77,0.36,26.522,0.28
MI,2023-04-25,33.79,6.565,0.85,1.42,26.522,0.16
MI,2023-04-25,33.8,6.564,1.06,12.28,26.532,0.11
MI,2023-04-25,33.79,6.563,2.49,7.6,26.524,0.14
MI,2023-04-25,33.77,6.563,1.8,3.89,26.506,0.1
MI,2023-04-25,33.76,6.562,2.03,3.66,26.498,0.08
MI,2023-04-25,33.77,6.563,2.49,4.72,26.506,0.11
MI,2023-04-25,33.79,6.563,1.01,0.62,26.524,0.15
MI,2023-04-25,33.79,6.564,0.75,0.6,26.523,0.26
MI,2023-04-25,33.79,6.564,0.71,0.4,26.524,0.37
MI,2023-04-25,33.8,6.564,1.19,0.32,26.533,0.51
MI,2023-04-25,33.8,6.565,0.71,0.37,26.533,0.58
MI,2023-04-25,33.79,6.564,0.76,0.33,26.525,0.64
MI,2023-04-25,33.81,6.563,0.73,0.29,26.544,0.77
MI,2023-04-25,33.8,6.563,0.75,0.36,26.536,0.84
MI,2023-04-25,33.8,6.562,0.77,0.33,26.537,0.96
MI,2023-04-25,33.8,6.562,0.72,0.45,26.537,1.02
MI,2023-04-25,33.81,6.562,1,0.35,26.546,1.12
MI,2023-04-25,33.79,6.561,1.6,0.35,26.53,1.25
MI,2023-04-25,33.82,6.562,0.74,0.43,26.556,1.29
MI,2023-04-25,33.81,6.562,0.84,0.36,26.548,1.44
MI,2023-04-25,33.81,6.562,0.75,0.35,26.548,1.54
MI,2023-04-25,33.81,6.564,0.78,0.35,26.547,1.6
MI,2023-04-25,33.81,6.563,0.9,0.35,26.548,1.8
MI,2023-04-25,33.81,6.563,0.88,0.36,26.549,1.84
MI,2023-04-25,33.81,6.559,0.86,0.35,26.553,1.99
MI,2023-04-25,33.82,6.556,0.92,0.32,26.556,2.15
MI,2023-04-25,33.82,6.555,0.96,0.34,26.558,2.23
MI,2023-04-25,33.82,6.555,0.98,0.43,26.558,2.28
MI,2023-04-25,33.82,6.555,1.02,0.33,26.559,2.49
MI,2023-04-25,33.81,6.554,1.07,0.43,26.551,2.55
MI,2023-04-25,33.82,6.555,1,0.38,26.559,2.56
MI,2023-04-25,33.82,6.554,1.08,0.33,26.56,2.71
MI,2023-04-25,33.82,6.554,1.03,0.38,26.561,2.79
MI,2023-04-25,33.82,6.552,1.02,0.47,26.563,2.97
MI,2023-04-25,33.81,6.55,1.02,0.33,26.557,3.01
MI,2023-04-25,33.83,6.547,1.12,0.34,26.569,3.13
MI,2023-04-25,33.83,6.544,1.24,0.35,26.572,3.22
MI,2023-04-25,33.82,6.545,1.41,0.35,26.562,3.24
MI,2023-04-25,33.83,6.543,1.24,0.33,26.573,3.41
MI,2023-04-25,33.82,6.541,1.46,0.33,26.567,3.54
MI,2023-04-25,33.82,6.538,1.77,0.39,26.57,3.61
MI,2023-04-25,33.81,6.537,2.33,0.31,26.563,3.75
MI,2023-04-25,33.81,6.536,1.17,0.32,26.564,3.77
MI,2023-04-25,33.81,6.535,1.32,0.36,26.565,3.91
MI,2023-04-25,33.81,6.535,1.36,0.35,26.566,3.96
MI,2023-04-25,33.82,6.534,1.36,0.33,26.567,4.15
MI,2023-04-25,33.82,6.534,1.38,0.35,26.567,4.19
MI,2023-04-25,33.82,6.533,1.31,0.32,26.569,4.28
MI,2023-04-25,33.87,6.533,1.75,0.33,26.613,4.46
MI,2023-04-25,33.91,6.532,1.57,0.41,26.64,4.43
MI,2023-04-25,33.88,6.533,1.54,0.39,26.623,4.64
MI,2023-04-25,33.89,6.533,1.98,0.42,26.632,4.73
MI,2023-04-25,33.89,6.533,2.31,0.33,26.632,4.74
MI,2023-04-25,33.89,6.533,1.83,0.39,26.632,4.86
MI,2023-04-25,33.89,6.532,1.81,0.36,26.634,4.92
MI,2023-04-25,33.9,6.533,1.58,0.34,26.642,5.11
MI,2023-04-25,33.89,6.533,1.58,0.33,26.634,5.13
MI,2023-04-25,33.93,6.533,1.62,0.33,26.661,5.28
MI,2023-04-25,33.92,6.533,1.95,0.34,26.652,5.44
MI,2023-04-25,33.91,6.534,1.58,0.37,26.652,5.51
MI,2023-04-25,33.92,6.529,2.48,0.36,26.657,5.69
MI,2023-04-25,33.91,6.534,1.83,0.36,26.653,5.79
MI,2023-04-25,33.91,6.535,1.93,0.34,26.653,5.9
MI,2023-04-25,33.89,6.535,1.69,0.31,26.635,6
MI,2023-04-25,33.92,6.533,1.77,0.37,26.655,6.13
MI,2023-04-25,33.91,6.534,1.89,0.31,26.655,6.25
MI,2023-04-25,33.92,6.533,1.78,0.4,26.656,6.3
MI,2023-04-25,33.91,6.534,1.69,0.34,26.656,6.41
MI,2023-04-25,33.89,6.534,1.88,0.36,26.639,6.56
MI,2023-04-25,33.92,6.533,1.74,0.4,26.657,6.58
MI,2023-04-25,33.93,6.533,1.83,0.35,26.667,6.73
MI,2023-04-25,33.91,6.533,1.72,0.35,26.658,6.84
MI,2023-04-25,33.91,6.533,3.36,0.34,26.659,6.93
MI,2023-04-25,33.92,6.531,2.13,0.45,26.661,6.99
MI,2023-04-25,33.92,6.531,1.81,0.33,26.661,7.12
MI,2023-04-25,33.92,6.531,1.76,0.36,26.662,7.24
MI,2023-04-25,33.92,6.53,3.07,0.34,26.663,7.32
MI,2023-04-25,33.92,6.53,1.86,0.36,26.664,7.43
MI,2023-04-25,33.93,6.53,1.84,0.33,26.673,7.56
MI,2023-04-25,33.92,6.528,1.93,0.34,26.666,7.64
MI,2023-04-25,33.92,6.528,1.86,0.32,26.667,7.76
MI,2023-04-25,33.92,6.527,1.79,0.37,26.668,7.86
MI,2023-04-25,33.92,6.527,1.75,0.36,26.669,8.02
MI,2023-04-25,33.93,6.526,1.71,0.34,26.679,8.12
MI,2023-04-25,33.92,6.526,1.78,0.32,26.671,8.2
MI,2023-04-25,33.93,6.526,1.62,0.35,26.68,8.33
MI,2023-04-25,33.92,6.525,1.84,0.36,26.672,8.37
MI,2023-04-25,33.93,6.524,1.74,0.34,26.682,8.44
MI,2023-04-25,33.92,6.524,1.78,0.34,26.674,8.65
MI,2023-04-25,33.92,6.523,1.62,0.33,26.675,8.68
MI,2023-04-25,33.93,6.523,1.8,0.32,26.685,8.81
MI,2023-04-25,33.93,6.523,1.95,0.34,26.685,8.84
MI,2023-04-25,33.92,6.523,1.89,0.34,26.677,8.98
MI,2023-04-25,33.94,6.522,1.71,0.34,26.687,9.07
MI,2023-04-25,33.93,6.523,1.66,0.34,26.686,9.1
MI,2023-04-25,33.94,6.522,1.65,0.32,26.687,9.28
MI,2023-04-25,33.92,6.522,1.75,0.35,26.679,9.38
MI,2023-04-25,33.95,6.523,1.74,0.36,26.696,9.48
MI,2023-04-25,33.94,6.522,1.63,0.31,26.689,9.61
MI,2023-04-25,33.93,6.523,1.6,0.32,26.688,9.71
MI,2023-04-25,33.92,6.523,1.79,0.46,26.68,9.81
MI,2023-04-25,33.94,6.522,1.67,0.35,26.69,9.83
MI,2023-04-25,33.93,6.523,1.87,0.4,26.69,9.99
MI,2023-04-25,33.96,6.524,1.73,0.33,26.707,10.09
MI,2023-04-25,33.95,6.523,1.75,0.35,26.699,10.18
MI,2023-04-25,33.94,6.524,1.69,0.41,26.698,10.17
MI,2023-04-25,33.94,6.522,1.59,0.31,26.692,10.37
MI,2023-04-25,33.93,6.524,2.23,0.32,26.691,10.46
MI,2023-04-25,33.95,6.523,1.66,0.67,26.7,10.5
MI,2023-04-25,33.93,6.523,1.92,0.32,26.693,10.69
MI,2023-04-25,33.95,6.523,1.82,0.32,26.701,10.73
MI,2023-04-25,33.93,6.523,1.64,0.33,26.693,10.92
MI,2023-04-25,33.94,6.523,1.55,0.44,26.703,10.99
MI,2023-04-25,33.96,6.523,1.7,0.34,26.711,11.01
MI,2023-04-25,33.95,6.525,1.61,0.7,26.71,11.09
MI,2023-04-25,33.93,6.525,1.61,0.48,26.692,11.08
MI,2023-04-25,33.98,6.525,2.07,0.37,26.727,10.97
MI,2023-04-25,33.98,6.524,1.77,0.38,26.727,10.84
MI,2023-04-25,33.96,6.524,1.72,0.37,26.709,10.64
MI,2023-04-25,33.95,6.525,1.78,0.42,26.708,10.7
MI,2023-04-25,33.96,6.524,1.83,0.33,26.709,10.6
MI,2023-04-25,33.97,6.525,1.75,0.32,26.717,10.68
MI,2023-04-25,33.98,6.524,1.69,0.49,26.727,10.69
MI,2023-04-25,33.97,6.524,1.8,1.02,26.718,10.66
MI,2023-04-25,33.96,6.524,1.7,0.37,26.709,10.66
MI,2023-04-25,33.97,6.524,2.21,0.44,26.718,10.7
MI,2023-04-25,33.96,6.523,1.7,0.39,26.71,10.65
MI,2023-04-25,33.96,6.524,1.67,0.43,26.709,10.67
MI,2023-04-25,33.97,6.524,1.91,0.45,26.718,10.71
MI,2023-04-25,33.96,6.524,1.83,0.4,26.709,10.6
MI,2023-04-25,33.97,6.524,1.71,0.46,26.718,10.73
MI,2023-04-25,33.98,6.524,1.69,0.41,26.726,10.62
MI,2023-04-25,33.97,6.524,1.86,0.41,26.718,10.66
MI,2023-04-25,33.96,6.524,1.78,0.58,26.709,10.68
MI,2023-04-25,33.96,6.523,2.5,0.34,26.71,10.64
MI,2023-04-25,33.98,6.523,1.81,0.35,26.726,10.31
MI,2023-04-25,33.97,6.523,4.19,0.36,26.716,10.08
MI,2023-04-25,33.98,6.523,1.85,0.32,26.724,9.92
MI,2023-04-25,33.97,6.522,1.7,0.3,26.716,9.71
MI,2023-04-25,33.95,6.521,1.82,0.34,26.698,9.58
MI,2023-04-25,33.97,6.521,1.71,0.35,26.715,9.45
MI,2023-04-25,33.96,6.521,1.76,0.29,26.706,9.26
MI,2023-04-25,33.96,6.52,1.65,0.3,26.706,9.13
MI,2023-04-25,33.97,6.52,1.86,0.35,26.714,9.01
MI,2023-04-25,33.95,6.521,2.11,0.35,26.695,8.85
MI,2023-04-25,33.95,6.522,1.73,0.32,26.694,8.63
MI,2023-04-25,33.96,6.521,1.8,0.35,26.703,8.59
MI,2023-04-25,33.96,6.522,1.84,0.33,26.701,8.39
MI,2023-04-25,33.95,6.522,1.7,0.34,26.693,8.4
MI,2023-04-25,33.95,6.523,1.75,0.32,26.691,8.15
MI,2023-04-25,33.95,6.524,1.78,0.37,26.689,7.95
MI,2023-04-25,33.96,6.524,1.85,0.36,26.698,7.94
MI,2023-04-25,33.96,6.525,1.87,0.48,26.696,7.74
MI,2023-04-25,33.96,6.525,1.8,0.42,26.695,7.62
MI,2023-04-25,33.96,6.525,1.72,0.34,26.695,7.56
MI,2023-04-25,33.95,6.524,2.01,0.36,26.686,7.34
MI,2023-04-25,33.95,6.524,1.74,0.33,26.685,7.11
MI,2023-04-25,33.96,6.523,1.93,0.34,26.695,7.06
MI,2023-04-25,33.93,6.524,1.98,0.33,26.676,6.89
MI,2023-04-25,33.93,6.524,1.78,0.35,26.675,6.76
MI,2023-04-25,33.95,6.524,1.81,0.34,26.684,6.78
MI,2023-04-25,33.94,6.524,1.74,0.44,26.674,6.54
MI,2023-04-25,33.94,6.523,3.29,0.32,26.674,6.41
MI,2023-04-25,33.93,6.523,1.75,0.35,26.665,6.29
MI,2023-04-25,33.93,6.527,1.95,0.35,26.669,6.09
MI,2023-04-25,33.92,6.531,1.82,0.35,26.656,5.91
MI,2023-04-25,33.94,6.533,1.83,0.37,26.672,5.83
MI,2023-04-25,33.94,6.534,1.82,0.33,26.67,5.7
MI,2023-04-25,33.91,6.534,1.62,0.34,26.652,5.6
MI,2023-04-25,33.93,6.534,1.72,0.34,26.66,5.34
MI,2023-04-25,33.92,6.535,1.64,0.38,26.659,5.31
MI,2023-04-25,33.9,6.534,2.06,0.34,26.641,5.11
MI,2023-04-25,33.93,6.534,2.63,0.33,26.658,4.92
MI,2023-04-25,33.91,6.535,1.65,0.36,26.648,4.87
MI,2023-04-25,33.9,6.534,1.6,0.39,26.64,4.7
MI,2023-04-25,33.85,6.533,1.5,0.37,26.596,4.47
MI,2023-04-25,33.86,6.533,1.5,0.45,26.604,4.38
MI,2023-04-25,33.86,6.533,1.65,0.37,26.604,4.3
MI,2023-04-25,33.86,6.534,1.44,0.33,26.602,4.02
MI,2023-04-25,33.85,6.533,1.42,0.32,26.594,3.98
MI,2023-04-25,33.86,6.533,1.32,0.38,26.602,3.76
MI,2023-04-25,33.85,6.533,1.34,0.33,26.592,3.62
MI,2023-04-25,33.85,6.534,1.37,0.34,26.591,3.47
MI,2023-04-25,33.85,6.533,1.29,0.45,26.591,3.36
MI,2023-04-25,33.85,6.536,1.17,0.32,26.587,3.11
MI,2023-04-25,33.85,6.537,1.24,0.35,26.586,3.07
MI,2023-04-25,33.85,6.544,1.25,0.39,26.588,2.92
MI,2023-04-25,33.85,6.545,1.2,0.33,26.586,2.69
MI,2023-04-25,33.86,6.546,1.21,0.43,26.594,2.66
MI,2023-04-25,33.84,6.548,1.26,0.39,26.574,2.52
MI,2023-04-25,33.84,6.55,1.19,0.32,26.58,2.29
MI,2023-04-25,33.83,6.55,1.22,0.4,26.571,2.27
MI,2023-04-25,33.83,6.552,5.48,0.41,26.568,2.02
MI,2023-04-25,33.83,6.554,1.03,0.36,26.566,1.86
MI,2023-04-25,33.84,6.556,1.06,0.43,26.572,1.82
MI,2023-04-25,33.85,6.561,0.95,0.4,26.575,1.55
MI,2023-04-25,33.84,6.564,0.95,0.37,26.572,1.44
MI,2023-04-25,33.84,6.566,0.97,0.34,26.57,1.27
MI,2023-04-25,33.84,6.565,1.29,0.38,26.57,1.09
MI,2023-04-25,33.82,6.565,0.83,0.76,26.552,0.94
MI,2023-04-25,33.82,6.566,0.9,0.41,26.55,0.78
MI,2023-04-25,33.8,6.566,0.81,0.43,26.532,0.59
MI,2023-04-25,33.79,6.564,0.88,0.46,26.524,0.45
MI,2023-04-25,33.8,6.559,0.79,7.42,26.537,0.24
MI,2023-04-25,33.79,6.566,2.47,5.79,26.521,0.14
MI,2023-04-25,33.79,6.563,2.49,12.49,26.524,0.09
MI,2023-05-10,33.14,8.118,0.78,1.01,25.799,0.08
MI,2023-05-10,33.14,8.127,0.89,11.67,25.799,0.17
MI,2023-05-10,33.15,8.132,0.9,2.05,25.804,0.22
MI,2023-05-10,33.15,8.141,0.9,3.06,25.804,0.24
MI,2023-05-10,33.14,8.138,0.89,0.45,25.798,0.29
MI,2023-05-10,33.16,8.135,0.9,0.42,25.81,0.36
MI,2023-05-10,33.14,8.136,0.92,0.42,25.792,0.4
MI,2023-05-10,33.14,8.117,0.95,0.45,25.801,0.41
MI,2023-05-10,33.17,8.105,0.89,0.42,25.82,0.46
MI,2023-05-10,33.17,8.08,0.89,0.44,25.826,0.45
MI,2023-05-10,33.18,8.077,0.89,0.44,25.837,0.53
MI,2023-05-10,33.18,8.075,0.92,0.43,25.839,0.55
MI,2023-05-10,33.19,8.073,0.98,0.48,25.841,0.61
MI,2023-05-10,33.2,8.061,0.99,0.41,25.852,0.69
MI,2023-05-10,33.23,8.048,1.05,0.43,25.88,0.71
MI,2023-05-10,33.2,8.046,1.02,0.42,25.857,0.77
MI,2023-05-10,33.22,8.036,1.01,0.46,25.875,0.8
MI,2023-05-10,33.22,8.026,0.94,0.41,25.876,0.86
MI,2023-05-10,33.23,8.027,1.01,0.55,25.883,0.87
MI,2023-05-10,33.2,8.022,0.95,4.83,25.863,0.92
MI,2023-05-10,33.2,8.019,1.25,2.3,25.865,0.92
MI,2023-05-10,33.23,8.014,1.75,3.59,25.887,1.01
MI,2023-05-10,33.24,8.007,2.2,3.27,25.893,1.02
MI,2023-05-10,33.23,8.009,0.98,0.5,25.892,1.09
MI,2023-05-10,33.25,8.018,0.94,0.44,25.901,1.12
MI,2023-05-10,33.25,8.022,1.03,0.41,25.906,1.2
MI,2023-05-10,33.23,8.021,1.08,0.41,25.89,1.22
MI,2023-05-10,33.27,8.02,1.13,0.43,25.916,1.31
MI,2023-05-10,33.25,8.018,1.16,0.41,25.901,1.34
MI,2023-05-10,33.25,8.02,1.22,0.46,25.9,1.4
MI,2023-05-10,33.26,8.017,1.21,0.47,25.911,1.43
MI,2023-05-10,33.29,7.997,1.2,0.49,25.938,1.51
